,date,price,upanddown,check
3513,2014-04-03,2.48,0.00,
3514,2014-04-04,2.48,0.00,
3515,2014-04-05,2.48,0.00,
3516,2014-04-06,2.48,0.00,
3517,2014-04-07,2.49,+ 0.40,
3518,2014-04-08,2.51,+ 0.80,
3519,2014-04-09,2.50,-0.40,
3520,2014-04-10,2.48,-0.80,
3521,2014-04-11,2.48,0.00,
3522,2014-04-12,2.48,0.00,
3523,2014-04-13,2.48,0.00,
3524,2014-04-14,2.48,0.00,
3525,2014-04-15,2.48,0.00,
3526,2014-04-16,2.48,0.00,
3527,2014-04-17,2.48,0.00,
3528,2014-04-18,2.48,0.00,
3529,2014-04-19,2.48,0.00,
3530,2014-04-20,2.48,0.00,
3531,2014-04-21,2.49,+ 0.40,
3532,2014-04-22,2.50,+ 0.40,
3533,2014-04-23,2.49,-0.40,
3534,2014-04-24,2.49,0.00,
3535,2014-04-25,2.50,+ 0.40,
3536,2014-04-26,2.50,+ 0.40,
3537,2014-04-27,2.50,+ 0.40,
3538,2014-04-28,2.49,-0.40,
3539,2014-04-29,2.49,0.00,
3540,2014-04-30,2.50,+ 0.40,
3541,2014-05-01,2.50,+ 0.40,
3542,2014-05-02,2.50,0.00,
3543,2014-05-03,2.50,0.00,
3544,2014-05-04,2.50,0.00,
3545,2014-05-05,2.50,0.00,
3546,2014-05-06,2.50,0.00,
3547,2014-05-07,2.48,-0.80,
3548,2014-05-08,2.49,+ 0.40,
3549,2014-05-09,2.48,-0.40,
3550,2014-05-10,2.48,-0.40,
3551,2014-05-11,2.48,-0.40,
3552,2014-05-12,2.49,+ 0.40,
3553,2014-05-13,2.49,0.00,
3554,2014-05-14,2.50,+ 0.40,
3555,2014-05-15,2.49,-0.40,
3556,2014-05-16,2.49,0.00,
3557,2014-05-17,2.49,0.00,
3558,2014-05-18,2.49,0.00,
3559,2014-05-19,2.49,0.00,
3560,2014-05-20,2.49,0.00,
3561,2014-05-21,2.49,0.00,
3562,2014-05-22,2.49,0.00,
3563,2014-05-23,2.49,0.00,
3564,2014-05-24,2.49,0.00,
3565,2014-05-25,2.49,0.00,
3566,2014-05-26,2.49,0.00,
3567,2014-05-27,2.48,-0.40,
3568,2014-05-28,2.48,0.00,
3569,2014-05-29,2.49,+ 0.40,
3570,2014-05-30,2.49,0.00,
3571,2014-05-31,2.49,0.00,
3572,2014-06-01,2.49,0.00,
3573,2014-06-02,2.48,-0.40,
3574,2014-06-03,2.48,0.00,
3575,2014-06-04,2.48,0.00,
3576,2014-06-05,2.48,0.00,
3577,2014-06-06,2.48,0.00,
3578,2014-06-07,2.48,0.00,
3579,2014-06-08,2.48,0.00,
3580,2014-06-09,2.48,0.00,
3581,2014-06-10,2.49,+ 0.40,
3582,2014-06-11,2.49,0.00,
3583,2014-06-12,2.48,-0.40,
3584,2014-06-13,2.48,0.00,
3585,2014-06-14,2.48,0.00,
3586,2014-06-15,2.48,0.00,
3587,2014-06-16,2.48,0.00,
3588,2014-06-17,2.47,-0.40,
3589,2014-06-18,2.48,+ 0.40,
3590,2014-06-19,2.48,0.00,
3591,2014-06-20,2.48,0.00,
3592,2014-06-21,2.48,0.00,
3593,2014-06-22,2.48,0.00,
3594,2014-06-23,2.48,0.00,
3595,2014-06-24,2.48,0.00,
3596,2014-06-25,2.49,+ 0.40,
3597,2014-06-26,2.49,0.00,
3598,2014-06-27,2.48,-0.40,
3599,2014-06-28,2.48,-0.40,
3600,2014-06-29,2.48,-0.40,
3601,2014-06-30,2.49,+ 0.40,
3602,2014-07-01,2.48,-0.40,
3603,2014-07-02,2.48,0.00,
3604,2014-07-03,2.48,0.00,
3605,2014-07-04,2.48,0.00,
3606,2014-07-05,2.48,0.00,
3607,2014-07-06,2.48,0.00,
3608,2014-07-07,2.48,0.00,
3609,2014-07-08,2.48,0.00,
3610,2014-07-09,2.50,+ 0.81,
3611,2014-07-10,2.48,-0.80,
3612,2014-07-11,2.48,0.00,
3613,2014-07-12,2.48,0.00,
3614,2014-07-13,2.48,0.00,
3615,2014-07-14,2.48,0.00,
3616,2014-07-15,2.48,0.00,
3617,2014-07-16,2.48,0.00,
3618,2014-07-17,2.49,+ 0.40,
3619,2014-07-18,2.48,-0.40,
3620,2014-07-19,2.48,-0.40,
3621,2014-07-20,2.48,-0.40,
3622,2014-07-21,2.48,0.00,
3623,2014-07-22,2.48,0.00,
3624,2014-07-23,2.49,+ 0.40,
3625,2014-07-24,2.49,0.00,
3626,2014-07-25,2.49,0.00,
3627,2014-07-26,2.49,0.00,
3628,2014-07-27,2.49,0.00,
3629,2014-07-28,2.50,+ 0.40,
3630,2014-07-29,2.50,0.00,
3631,2014-07-30,2.50,0.00,
3632,2014-07-31,2.49,-0.40,
3633,2014-08-01,2.48,-0.40,
3634,2014-08-02,2.48,-0.40,
3635,2014-08-03,2.48,-0.40,
3636,2014-08-04,2.48,0.00,
3637,2014-08-05,2.48,0.00,
3638,2014-08-06,2.49,+ 0.40,
3639,2014-08-07,2.49,0.00,
3640,2014-08-08,2.49,0.00,
3641,2014-08-09,2.49,0.00,
3642,2014-08-10,2.49,0.00,
3643,2014-08-11,2.48,-0.40,
3644,2014-08-12,2.49,+ 0.40,
3645,2014-08-13,2.49,0.00,
3646,2014-08-14,2.24,-10.04,
3647,2014-08-15,2.24,-10.04,
3648,2014-08-16,2.24,-10.04,
3649,2014-08-17,2.24,-10.04,
3650,2014-08-18,2.24,0.00,
3651,2014-08-19,2.24,0.00,
3652,2014-08-20,2.23,-0.45,
3653,2014-08-21,2.23,0.00,
3654,2014-08-22,2.23,0.00,
3655,2014-08-23,2.23,0.00,
3656,2014-08-24,2.23,0.00,
3657,2014-08-25,2.24,+ 0.45,
3658,2014-08-26,2.23,-0.45,
3659,2014-08-27,2.23,0.00,
3660,2014-08-28,2.23,0.00,
3661,2014-08-29,2.24,+ 0.45,
3662,2014-08-30,2.24,+ 0.45,
3663,2014-08-31,2.24,+ 0.45,
3664,2014-09-01,2.23,-0.45,
3665,2014-09-02,2.23,0.00,
3666,2014-09-03,2.24,+ 0.45,
3667,2014-09-04,2.25,+ 0.45,
3668,2014-09-05,2.25,0.00,
3669,2014-09-06,2.25,0.00,
3670,2014-09-07,2.25,0.00,
3671,2014-09-08,2.25,0.00,
3672,2014-09-09,2.25,0.00,
3673,2014-09-10,2.25,0.00,
3674,2014-09-11,2.23,-0.89,
3675,2014-09-12,2.23,0.00,
3676,2014-09-13,2.23,0.00,
3677,2014-09-14,2.23,0.00,
3678,2014-09-15,2.23,0.00,
3679,2014-09-16,2.23,0.00,
3680,2014-09-17,2.23,0.00,
3681,2014-09-18,2.23,0.00,
3682,2014-09-19,2.23,0.00,
3683,2014-09-20,2.23,0.00,
3684,2014-09-21,2.23,0.00,
3685,2014-09-22,2.23,0.00,
3686,2014-09-23,2.23,0.00,
3687,2014-09-24,2.24,+ 0.45,
3688,2014-09-25,2.24,0.00,
3689,2014-09-26,2.23,-0.45,
3690,2014-09-27,2.23,-0.45,
3691,2014-09-28,2.23,-0.45,
3692,2014-09-29,2.24,+ 0.45,
3693,2014-09-30,2.24,0.00,
3694,2014-10-01,2.24,0.00,
3695,2014-10-02,2.23,-0.45,
3696,2014-10-03,2.23,-0.45,
3697,2014-10-04,2.23,-0.45,
3698,2014-10-05,2.23,-0.45,
3699,2014-10-06,2.23,0.00,
3700,2014-10-07,2.23,0.00,
3701,2014-10-08,2.23,0.00,
3702,2014-10-09,2.23,0.00,
3703,2014-10-10,2.23,0.00,
3704,2014-10-11,2.23,0.00,
3705,2014-10-12,2.23,0.00,
3706,2014-10-13,2.23,0.00,
3707,2014-10-14,2.23,0.00,
3708,2014-10-15,1.99,-10.76,
3709,2014-10-16,1.98,-0.50,
3710,2014-10-17,1.98,0.00,
3711,2014-10-18,1.98,0.00,
3712,2014-10-19,1.98,0.00,
3713,2014-10-20,1.98,0.00,
3714,2014-10-21,1.98,0.00,
3715,2014-10-22,1.98,0.00,
3716,2014-10-23,1.99,+ 0.51,
3717,2014-10-24,1.98,-0.50,
3718,2014-10-25,1.98,-0.50,
3719,2014-10-26,1.98,-0.50,
3720,2014-10-27,1.98,0.00,
3721,2014-10-28,1.98,0.00,
3722,2014-10-29,1.98,0.00,
3723,2014-10-30,1.98,0.00,
3724,2014-10-31,1.97,-0.51,
3725,2014-11-01,1.97,-0.51,
3726,2014-11-02,1.97,-0.51,
3727,2014-11-03,1.98,+ 0.51,
3728,2014-11-04,1.96,-1.01,
3729,2014-11-05,1.97,+ 0.51,
3730,2014-11-06,1.98,+ 0.51,
3731,2014-11-07,1.98,0.00,
3732,2014-11-08,1.98,0.00,
3733,2014-11-09,1.98,0.00,
3734,2014-11-10,1.98,0.00,
3735,2014-11-11,1.98,0.00,
3736,2014-11-12,1.98,0.00,
3737,2014-11-13,1.98,0.00,
3738,2014-11-14,1.98,0.00,
3739,2014-11-15,1.98,0.00,
3740,2014-11-16,1.98,0.00,
3741,2014-11-17,1.98,0.00,
3742,2014-11-18,1.98,0.00,
3743,2014-11-19,1.98,0.00,
3744,2014-11-20,1.98,0.00,
3745,2014-11-21,1.98,0.00,
3746,2014-11-22,1.98,0.00,
3747,2014-11-23,1.98,0.00,
3748,2014-11-24,1.98,0.00,
3749,2014-11-25,1.99,+ 0.51,
3750,2014-11-26,1.98,-0.50,
3751,2014-11-27,1.99,+ 0.51,
3752,2014-11-28,1.99,0.00,
3753,2014-11-29,1.99,0.00,
3754,2014-11-30,1.99,0.00,
3755,2014-12-01,1.99,0.00,
3756,2014-12-02,1.98,-0.50,
3757,2014-12-03,1.98,0.00,
3758,2014-12-04,1.98,0.00,
3759,2014-12-05,1.98,0.00,
3760,2014-12-06,1.98,0.00,
3761,2014-12-07,1.98,0.00,
3762,2014-12-08,1.99,+ 0.51,
3763,2014-12-09,2.01,+ 1.01,
3764,2014-12-10,1.99,-1.00,
3765,2014-12-11,1.98,-0.50,
3766,2014-12-12,1.98,0.00,
3767,2014-12-13,1.98,0.00,
3768,2014-12-14,1.98,0.00,
3769,2014-12-15,2.00,+ 1.01,
3770,2014-12-16,1.99,-0.50,
3771,2014-12-17,1.98,-0.50,
3772,2014-12-18,1.98,0.00,
3773,2014-12-19,1.98,0.00,
3774,2014-12-20,1.98,0.00,
3775,2014-12-21,1.98,0.00,
3776,2014-12-22,1.99,+ 0.51,
3777,2014-12-23,1.99,0.00,
3778,2014-12-24,1.99,0.00,
3779,2014-12-25,1.99,0.00,
3780,2014-12-26,1.99,0.00,
3781,2014-12-27,1.99,0.00,
3782,2014-12-28,1.99,0.00,
3783,2014-12-29,1.99,0.00,
3784,2014-12-30,2.01,+ 1.01,
3785,2014-12-31,2.03,+ 1.00,
3786,2015-01-01,2.03,+ 1.00,
3787,2015-01-02,2.01,-0.99,
3788,2015-01-03,2.01,-0.99,
3789,2015-01-04,2.01,-0.99,
3790,2015-01-05,2.00,-0.50,
3791,2015-01-06,1.98,-1.00,
3792,2015-01-07,1.99,+ 0.51,
3793,2015-01-08,1.99,0.00,
3794,2015-01-09,1.98,-0.50,
3795,2015-01-10,1.98,-0.50,
3796,2015-01-11,1.98,-0.50,
3797,2015-01-12,1.99,+ 0.51,
3798,2015-01-13,1.99,0.00,
3799,2015-01-14,1.99,0.00,
3800,2015-01-15,1.99,0.00,
3801,2015-01-16,1.98,-0.50,
3802,2015-01-17,1.98,-0.50,
3803,2015-01-18,1.98,-0.50,
3804,2015-01-19,1.98,0.00,
3805,2015-01-20,1.98,0.00,
3806,2015-01-21,1.98,0.00,
3807,2015-01-22,1.99,+ 0.51,
3808,2015-01-23,1.99,0.00,
3809,2015-01-24,1.99,0.00,
3810,2015-01-25,1.99,0.00,
3811,2015-01-26,1.99,0.00,
3812,2015-01-27,1.99,0.00,
3813,2015-01-28,1.99,0.00,
3814,2015-01-29,1.99,0.00,
3815,2015-01-30,2.00,+ 0.50,
3816,2015-01-31,2.00,+ 0.50,
3817,2015-02-01,2.00,+ 0.50,
3818,2015-02-02,1.99,-0.50,
3819,2015-02-03,1.99,0.00,
3820,2015-02-04,1.99,0.00,
3821,2015-02-05,1.98,-0.50,
3822,2015-02-06,1.99,+ 0.51,
3823,2015-02-07,1.99,+ 0.51,
3824,2015-02-08,1.99,+ 0.51,
3825,2015-02-09,1.98,-0.50,
3826,2015-02-10,2.00,+ 1.01,
3827,2015-02-11,1.99,-0.50,
3828,2015-02-12,1.98,-0.50,
3829,2015-02-13,1.98,0.00,
3830,2015-02-14,1.98,0.00,
3831,2015-02-15,1.98,0.00,
3832,2015-02-16,1.99,+ 0.51,
3833,2015-02-17,1.98,-0.50,
3834,2015-02-18,1.98,-0.50,
3835,2015-02-19,1.98,-0.50,
3836,2015-02-20,1.98,-0.50,
3837,2015-02-21,1.98,-0.50,
3838,2015-02-22,1.98,-0.50,
3839,2015-02-23,1.98,0.00,
3840,2015-02-24,1.98,0.00,
3841,2015-02-25,1.98,0.00,
3842,2015-02-26,1.98,0.00,
3843,2015-02-27,1.99,+ 0.51,
3844,2015-02-28,1.99,+ 0.51,
3845,2015-03-01,1.99,+ 0.51,
3846,2015-03-02,1.98,-0.50,
3847,2015-03-03,1.98,0.00,
3848,2015-03-04,1.98,0.00,
3849,2015-03-05,1.98,0.00,
3850,2015-03-06,1.98,0.00,
3851,2015-03-07,1.98,0.00,
3852,2015-03-08,1.98,0.00,
3853,2015-03-09,1.98,0.00,
3854,2015-03-10,1.99,+ 0.51,
3855,2015-03-11,1.98,-0.50,
3856,2015-03-12,1.74,-12.12,
3857,2015-03-13,1.73,-0.57,
3858,2015-03-14,1.73,-0.57,
3859,2015-03-15,1.73,-0.57,
3860,2015-03-16,1.73,0.00,
3861,2015-03-17,1.74,+ 0.58,
3862,2015-03-18,1.74,0.00,
3863,2015-03-19,1.74,0.00,
3864,2015-03-20,1.74,0.00,
3865,2015-03-21,1.74,0.00,
3866,2015-03-22,1.74,0.00,
3867,2015-03-23,1.73,-0.57,
3868,2015-03-24,1.74,+ 0.58,
3869,2015-03-25,1.74,0.00,
3870,2015-03-26,1.74,0.00,
3871,2015-03-27,1.74,0.00,
3872,2015-03-28,1.74,0.00,
3873,2015-03-29,1.74,0.00,
3874,2015-03-30,1.74,0.00,
3875,2015-03-31,1.74,0.00,
3876,2015-04-01,1.74,0.00,
3877,2015-04-02,1.73,-0.57,
3878,2015-04-03,1.72,-0.58,
3879,2015-04-04,1.72,-0.58,
3880,2015-04-05,1.72,-0.58,
3881,2015-04-06,1.72,0.00,
3882,2015-04-07,1.72,0.00,
3883,2015-04-08,1.73,+ 0.58,
3884,2015-04-09,1.73,0.00,
3885,2015-04-10,1.74,+ 0.58,
3886,2015-04-11,1.74,+ 0.58,
3887,2015-04-12,1.74,+ 0.58,
3888,2015-04-13,1.73,-0.57,
3889,2015-04-14,1.73,0.00,
3890,2015-04-15,1.73,0.00,
3891,2015-04-16,1.73,0.00,
3892,2015-04-17,1.73,0.00,
3893,2015-04-18,1.73,0.00,
3894,2015-04-19,1.73,0.00,
3895,2015-04-20,1.73,0.00,
3896,2015-04-21,1.73,0.00,
3897,2015-04-22,1.73,0.00,
3898,2015-04-23,1.73,0.00,
3899,2015-04-24,1.74,+ 0.58,
3900,2015-04-25,1.74,+ 0.58,
3901,2015-04-26,1.74,+ 0.58,
3902,2015-04-27,1.74,0.00,
3903,2015-04-28,1.74,0.00,
3904,2015-04-29,1.74,0.00,
3905,2015-04-30,1.74,0.00,
3906,2015-05-01,1.74,0.00,
3907,2015-05-02,1.74,0.00,
3908,2015-05-03,1.74,0.00,
3909,2015-05-04,1.74,0.00,
3910,2015-05-05,1.74,0.00,
3911,2015-05-06,1.73,-0.57,
3912,2015-05-07,1.73,0.00,
3913,2015-05-08,1.73,0.00,
3914,2015-05-09,1.73,0.00,
3915,2015-05-10,1.73,0.00,
3916,2015-05-11,1.73,0.00,
3917,2015-05-12,1.73,0.00,
3918,2015-05-13,1.74,+ 0.58,
3919,2015-05-14,1.73,-0.57,
3920,2015-05-15,1.74,+ 0.58,
3921,2015-05-16,1.74,+ 0.58,
3922,2015-05-17,1.74,+ 0.58,
3923,2015-05-18,1.74,0.00,
3924,2015-05-19,1.74,0.00,
3925,2015-05-20,1.74,0.00,
3926,2015-05-21,1.74,0.00,
3927,2015-05-22,1.74,0.00,
3928,2015-05-23,1.74,0.00,
3929,2015-05-24,1.74,0.00,
3930,2015-05-25,1.74,0.00,
3931,2015-05-26,1.74,0.00,
3932,2015-05-27,1.74,0.00,
3933,2015-05-28,1.74,0.00,
3934,2015-05-29,1.74,0.00,
3935,2015-05-30,1.74,0.00,
3936,2015-05-31,1.74,0.00,
3937,2015-06-01,1.74,0.00,
3938,2015-06-02,1.73,-0.57,
3939,2015-06-03,1.73,0.00,
3940,2015-06-04,1.73,0.00,
3941,2015-06-05,1.73,0.00,
3942,2015-06-06,1.73,0.00,
3943,2015-06-07,1.73,0.00,
3944,2015-06-08,1.72,-0.58,
3945,2015-06-09,1.73,+ 0.58,
3946,2015-06-10,1.74,+ 0.58,
3947,2015-06-11,1.49,-14.37,
3948,2015-06-12,1.48,-0.67,
3949,2015-06-13,1.48,-0.67,
3950,2015-06-14,1.48,-0.67,
3951,2015-06-15,1.49,+ 0.68,
3952,2015-06-16,1.48,-0.67,
3953,2015-06-17,1.49,+ 0.68,
3954,2015-06-18,1.49,0.00,
3955,2015-06-19,1.49,0.00,
3956,2015-06-20,1.49,0.00,
3957,2015-06-21,1.49,0.00,
3958,2015-06-22,1.49,0.00,
3959,2015-06-23,1.49,0.00,
3960,2015-06-24,1.50,+ 0.67,
3961,2015-06-25,1.50,0.00,
3962,2015-06-26,1.50,0.00,
3963,2015-06-27,1.50,0.00,
3964,2015-06-28,1.50,0.00,
3965,2015-06-29,1.49,-0.67,
3966,2015-06-30,1.50,+ 0.67,
3967,2015-07-01,1.49,-0.67,
3968,2015-07-02,1.48,-0.67,
3969,2015-07-03,1.48,0.00,
3970,2015-07-04,1.48,0.00,
3971,2015-07-05,1.48,0.00,
3972,2015-07-06,1.48,0.00,
3973,2015-07-07,1.50,+ 1.35,
3974,2015-07-08,1.48,-1.33,
3975,2015-07-09,1.48,0.00,
3976,2015-07-10,1.48,0.00,
3977,2015-07-11,1.48,0.00,
3978,2015-07-12,1.48,0.00,
3979,2015-07-13,1.48,0.00,
3980,2015-07-14,1.49,+ 0.68,
3981,2015-07-15,1.48,-0.67,
3982,2015-07-16,1.48,0.00,
3983,2015-07-17,1.48,0.00,
3984,2015-07-18,1.48,0.00,
3985,2015-07-19,1.48,0.00,
3986,2015-07-20,1.47,-0.68,
3987,2015-07-21,1.47,0.00,
3988,2015-07-22,1.47,0.00,
3989,2015-07-23,1.48,+ 0.68,
3990,2015-07-24,1.49,+ 0.68,
3991,2015-07-25,1.49,+ 0.68,
3992,2015-07-26,1.49,+ 0.68,
3993,2015-07-27,1.49,0.00,
3994,2015-07-28,1.49,0.00,
3995,2015-07-29,1.49,0.00,
3996,2015-07-30,1.49,0.00,
3997,2015-07-31,1.50,+ 0.67,
3998,2015-08-01,1.50,+ 0.67,
3999,2015-08-02,1.50,+ 0.67,
4000,2015-08-03,1.48,-1.33,
4001,2015-08-04,1.49,+ 0.68,
4002,2015-08-05,1.48,-0.67,
4003,2015-08-06,1.49,+ 0.68,
4004,2015-08-07,1.49,0.00,
4005,2015-08-08,1.49,0.00,
4006,2015-08-09,1.49,0.00,
4007,2015-08-10,1.49,0.00,
4008,2015-08-11,1.49,0.00,
4009,2015-08-12,1.49,0.00,
4010,2015-08-13,1.49,0.00,
4011,2015-08-14,1.49,0.00,
4012,2015-08-15,1.49,0.00,
4013,2015-08-16,1.49,0.00,
4014,2015-08-17,1.49,0.00,
4015,2015-08-18,1.49,0.00,
4016,2015-08-19,1.49,0.00,
4017,2015-08-20,1.49,0.00,
4018,2015-08-21,1.49,0.00,
4019,2015-08-22,1.49,0.00,
4020,2015-08-23,1.49,0.00,
4021,2015-08-24,1.50,+ 0.67,
4022,2015-08-25,1.50,0.00,
4023,2015-08-26,1.50,0.00,
4024,2015-08-27,1.50,0.00,
4025,2015-08-28,1.51,+ 0.67,
4026,2015-08-29,1.51,+ 0.67,
4027,2015-08-30,1.51,+ 0.67,
4028,2015-08-31,1.52,+ 0.66,
4029,2015-09-01,1.49,-1.97,
4030,2015-09-02,1.48,-0.67,
4031,2015-09-03,1.47,-0.68,
4032,2015-09-04,1.45,-1.36,
4033,2015-09-05,1.45,-1.36,
4034,2015-09-06,1.45,-1.36,
4035,2015-09-07,1.47,+ 1.38,
4036,2015-09-08,1.49,+ 1.36,
4037,2015-09-09,1.48,-0.67,
4038,2015-09-10,1.49,+ 0.68,
4039,2015-09-11,1.49,0.00,
4040,2015-09-12,1.49,0.00,
4041,2015-09-13,1.49,0.00,
4042,2015-09-14,1.49,0.00,
4043,2015-09-15,1.49,0.00,
4044,2015-09-16,1.48,-0.67,
4045,2015-09-17,1.48,0.00,
4046,2015-09-18,1.48,0.00,
4047,2015-09-19,1.48,0.00,
4048,2015-09-20,1.48,0.00,
4049,2015-09-21,1.48,0.00,
4050,2015-09-22,1.48,0.00,
4051,2015-09-23,1.48,0.00,
4052,2015-09-24,1.49,+ 0.68,
4053,2015-09-25,1.47,-1.34,
4054,2015-09-26,1.47,-1.34,
4055,2015-09-27,1.47,-1.34,
4056,2015-09-28,1.47,-1.34,
4057,2015-09-29,1.47,-1.34,
4058,2015-09-30,1.49,+ 1.36,
4059,2015-10-01,1.47,-1.34,
4060,2015-10-02,1.46,-0.68,
4061,2015-10-03,1.46,-0.68,
4062,2015-10-04,1.46,-0.68,
4063,2015-10-05,1.47,+ 0.68,
4064,2015-10-06,1.50,+ 2.04,
4065,2015-10-07,1.49,-0.67,
4066,2015-10-08,1.48,-0.67,
4067,2015-10-09,1.48,-0.67,
4068,2015-10-10,1.48,-0.67,
4069,2015-10-11,1.48,-0.67,
4070,2015-10-12,1.48,0.00,
4071,2015-10-13,1.48,0.00,
4072,2015-10-14,1.48,0.00,
4073,2015-10-15,1.48,0.00,
4074,2015-10-16,1.49,+ 0.68,
4075,2015-10-17,1.49,+ 0.68,
4076,2015-10-18,1.49,+ 0.68,
4077,2015-10-19,1.49,0.00,
4078,2015-10-20,1.49,0.00,
4079,2015-10-21,1.49,0.00,
4080,2015-10-22,1.49,0.00,
4081,2015-10-23,1.49,0.00,
4082,2015-10-24,1.49,0.00,
4083,2015-10-25,1.49,0.00,
4084,2015-10-26,1.48,-0.67,
4085,2015-10-27,1.48,0.00,
4086,2015-10-28,1.48,0.00,
4087,2015-10-29,1.48,0.00,
4088,2015-10-30,1.50,+ 1.35,
4089,2015-10-31,1.50,+ 1.35,
4090,2015-11-01,1.50,+ 1.35,
4091,2015-11-02,1.50,0.00,
4092,2015-11-03,1.50,0.00,
4093,2015-11-04,1.50,0.00,
4094,2015-11-05,1.49,-0.67,
4095,2015-11-06,1.49,0.00,
4096,2015-11-07,1.49,0.00,
4097,2015-11-08,1.49,0.00,
4098,2015-11-09,1.50,+ 0.67,
4099,2015-11-10,1.49,-0.67,
4100,2015-11-11,1.49,0.00,
4101,2015-11-12,1.50,+ 0.67,
4102,2015-11-13,1.49,-0.67,
4103,2015-11-14,1.49,-0.67,
4104,2015-11-15,1.49,-0.67,
4105,2015-11-16,1.49,0.00,
4106,2015-11-17,1.49,0.00,
4107,2015-11-18,1.49,0.00,
4108,2015-11-19,1.49,0.00,
4109,2015-11-20,1.49,0.00,
4110,2015-11-21,1.49,0.00,
4111,2015-11-22,1.49,0.00,
4112,2015-11-23,1.49,0.00,
4113,2015-11-24,1.49,0.00,
4114,2015-11-25,1.50,+ 0.67,
4115,2015-11-26,1.49,-0.67,
4116,2015-11-27,1.49,0.00,
4117,2015-11-28,1.49,0.00,
4118,2015-11-29,1.49,0.00,
4119,2015-11-30,1.50,+ 0.67,
4120,2015-12-01,1.48,-1.33,
4121,2015-12-02,1.44,-2.70,
4122,2015-12-03,1.45,+ 0.69,
4123,2015-12-04,1.40,-3.45,
4124,2015-12-05,1.40,-3.45,
4125,2015-12-06,1.40,-3.45,
4126,2015-12-07,1.44,+ 2.86,
4127,2015-12-08,1.46,+ 1.39,
4128,2015-12-09,1.46,0.00,
4129,2015-12-10,1.48,+ 1.37,
4130,2015-12-11,1.48,0.00,
4131,2015-12-12,1.48,0.00,
4132,2015-12-13,1.48,0.00,
4133,2015-12-14,1.48,0.00,
4134,2015-12-15,1.46,-1.35,
4135,2015-12-16,1.46,0.00,
4136,2015-12-17,1.46,0.00,
4137,2015-12-18,1.48,+ 1.37,
4138,2015-12-19,1.48,+ 1.37,
4139,2015-12-20,1.48,+ 1.37,
4140,2015-12-21,1.48,0.00,
4141,2015-12-22,1.48,0.00,
4142,2015-12-23,1.49,+ 0.68,
4143,2015-12-24,1.49,0.00,
4144,2015-12-25,1.49,0.00,
4145,2015-12-26,1.49,0.00,
4146,2015-12-27,1.49,0.00,
4147,2015-12-28,1.49,0.00,
4148,2015-12-29,1.49,0.00,
4149,2015-12-30,1.49,0.00,
4150,2015-12-31,1.52,+ 2.01,
4151,2016-01-01,1.52,+ 2.01,
4152,2016-01-02,1.52,+ 2.01,
4153,2016-01-03,1.52,+ 2.01,
4154,2016-01-04,1.48,-2.63,
4155,2016-01-05,1.49,+ 0.68,
4156,2016-01-06,1.49,0.00,
4157,2016-01-07,1.49,0.00,
4158,2016-01-08,1.49,0.00,
4159,2016-01-09,1.49,0.00,
4160,2016-01-10,1.49,0.00,
4161,2016-01-11,1.49,0.00,
4162,2016-01-12,1.50,+ 0.67,
4163,2016-01-13,1.50,0.00,
4164,2016-01-14,1.49,-0.67,
4165,2016-01-15,1.50,+ 0.67,
4166,2016-01-16,1.50,+ 0.67,
4167,2016-01-17,1.50,+ 0.67,
4168,2016-01-18,1.50,0.00,
4169,2016-01-19,1.48,-1.33,
4170,2016-01-20,1.49,+ 0.68,
4171,2016-01-21,1.49,0.00,
4172,2016-01-22,1.48,-0.67,
4173,2016-01-23,1.48,-0.67,
4174,2016-01-24,1.48,-0.67,
4175,2016-01-25,1.48,0.00,
4176,2016-01-26,1.48,0.00,
4177,2016-01-27,1.48,0.00,
4178,2016-01-28,1.48,0.00,
4179,2016-01-29,1.50,+ 1.35,
4180,2016-01-30,1.50,+ 1.35,
4181,2016-01-31,1.50,+ 1.35,
4182,2016-02-01,1.49,-0.67,
4183,2016-02-02,1.49,0.00,
4184,2016-02-03,1.49,0.00,
4185,2016-02-04,1.51,+ 1.34,
4186,2016-02-05,1.47,-2.65,
4187,2016-02-06,1.47,-2.65,
4188,2016-02-07,1.47,-2.65,
4189,2016-02-08,1.47,-2.65,
4190,2016-02-09,1.47,-2.65,
4191,2016-02-10,1.47,-2.65,
4192,2016-02-11,1.49,+ 1.36,
4193,2016-02-12,1.48,-0.67,
4194,2016-02-13,1.48,-0.67,
4195,2016-02-14,1.48,-0.67,
4196,2016-02-15,1.48,0.00,
4197,2016-02-16,1.47,-0.68,
4198,2016-02-17,1.48,+ 0.68,
4199,2016-02-18,1.48,0.00,
4200,2016-02-19,1.47,-0.68,
4201,2016-02-20,1.47,-0.68,
4202,2016-02-21,1.47,-0.68,
4203,2016-02-22,1.48,+ 0.68,
4204,2016-02-23,1.49,+ 0.68,
4205,2016-02-24,1.49,0.00,
4206,2016-02-25,1.49,0.00,
4207,2016-02-26,1.50,+ 0.67,
4208,2016-02-27,1.50,+ 0.67,
4209,2016-02-28,1.50,+ 0.67,
4210,2016-02-29,1.52,+ 1.33,
4211,2016-03-01,1.52,+ 1.33,
4212,2016-03-02,1.50,-1.32,
4213,2016-03-03,1.49,-0.67,
4214,2016-03-04,1.49,0.00,
4215,2016-03-05,1.49,0.00,
4216,2016-03-06,1.49,0.00,
4217,2016-03-07,1.49,0.00,
